parent_id,call_index,tool_family,observation_index,call_frame_index,call_frames,call_progress,horizon_offset,source_action_index,channel,channel_name,unit,expert_controller,expert_physical,prediction_mean_raw_controller,prediction_mean_applied_controller,prediction_mean_physical,physical_signed_error,physical_absolute_error,physical_sample_std,raw_out_of_bounds_fraction
20,0,reach,0,0,21,0.0,1,1,5,wrist_flex,rad_delta,-0.9911254644393921,-0.09911254644393921,-1.025728702545166,-0.9918470829725266,-0.09918470829725266,-7.216185331344882e-05,7.216185331344882e-05,0.0016305834054946913,0.75
20,0,reach,0,0,21,0.0,1,1,6,wrist_roll,rad_delta,-0.6881144642829895,-0.06881144642829895,-0.8021823763847351,-0.8021823465824127,-0.08021823465824128,-0.01140678822994233,0.01140678822994233,0.0045739024927702685,0.0
20,0,reach,0,0,21,0.0,1,1,7,gripper,m_joint_target,0.9936409592628479,0.04980922877788544,0.9907609820365906,0.9860980808734894,0.04958294242620469,-0.00022628635168075312,0.00022628635168075312,0.00044670173949146815,0.25
20,0,reach,0,0,21,0.0,1,1,8,head_pan,rad_delta,0.0,0.0,-1.2462273879521035e-08,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,1,1,9,head_tilt,rad_delta,0.0,0.0,-1.8094839404625418e-08,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,1,1,10,torso_lift,m_delta,0.9923936724662781,0.09923936724662782,1.0796105861663818,0.9842917919158936,0.09842917919158936,-0.0008101880550384633,0.0008101880550384633,0.003141641616821289,0.75
20,0,reach,0,0,21,0.0,1,1,11,base_forward,m_per_s,0.9889074563980103,0.9889074563980103,1.0803024768829346,1.0,1.0,0.011092543601989746,0.011092543601989746,0.0,1.0
20,0,reach,0,0,21,0.0,1,1,12,base_yaw,rad_per_s,0.18011528253555298,0.5655619871616362,0.08892468363046646,0.0889246896840632,0.2792235256079586,-0.2863384615536776,0.2863384615536776,0.7125031671706321,0.0
20,0,reach,0,0,21,0.0,2,2,0,shoulder_pan,rad_delta,-0.40151840448379517,-0.04015184044837952,0.03744680434465408,0.03744680527597666,0.0037446805275976706,0.043896520975977196,0.043896520975977196,0.04151836489653058,0.0
20,0,reach,0,0,21,0.0,2,2,1,shoulder_lift,rad_delta,0.9778926968574524,0.09778926968574525,0.5554230213165283,0.5554230064153671,0.055542300641536715,-0.042246969044208535,0.042246969044208535,0.008701416362660854,0.0
20,0,reach,0,0,21,0.0,2,2,2,upperarm_roll,rad_delta,0.4346776306629181,0.0434677630662918,0.9708919525146484,0.9543934613466263,0.09543934613466262,0.051971583068370825,0.051971583068370825,0.004597679846207202,0.25
20,0,reach,0,0,21,0.0,2,2,3,elbow_flex,rad_delta,-0.9913881421089172,-0.09913881421089173,-0.9870731234550476,-0.9688805788755417,-0.09688805788755417,0.0022507563233375577,0.0022507563233375577,0.0047996007730029405,0.5
20,0,reach,0,0,21,0.0,2,2,4,forearm_roll,rad_delta,-0.9725239872932434,-0.09725239872932434,-0.7685016989707947,-0.7685016989707947,-0.07685016989707946,0.02040222883224488,0.02040222883224488,0.01156167746655292,0.0
20,0,reach,0,0,21,0.0,2,2,5,wrist_flex,rad_delta,-0.9903467893600464,-0.09903467893600465,-1.048938274383545,-0.9959167838096619,-0.09959167838096619,-0.0005569994449615423,0.0005569994449615423,0.000816643238067627,0.75
20,0,reach,0,0,21,0.0,2,2,6,wrist_roll,rad_delta,-0.5077496767044067,-0.05077496767044068,-0.7248142957687378,-0.724814310669899,-0.0724814310669899,-0.02170646339654922,0.02170646339654922,0.013458068485456238,0.0
20,0,reach,0,0,21,0.0,2,2,7,gripper,m_joint_target,0.9941495060920715,0.04982448518276215,0.994548499584198,0.9839487671852112,0.04951846301555635,-0.00030602216720580083,0.00030602216720580083,0.0004815397826555363,0.25
20,0,reach,0,0,21,0.0,2,2,8,head_pan,rad_delta,0.0,0.0,-5.7150559840124515e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,2,2,9,head_tilt,rad_delta,0.0,0.0,-1.6307859951325554e-08,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,2,2,10,torso_lift,m_delta,0.9926268458366394,0.09926268458366394,1.059807538986206,0.9848334193229675,0.09848334193229677,-0.0007793426513671708,0.0007793426513671708,0.0030333161354064997,0.75
20,0,reach,0,0,21,0.0,2,2,11,base_forward,m_per_s,0.9903019666671753,0.9903019666671753,1.0642755031585693,1.0,1.0,0.009698033332824707,0.009698033332824707,0.0,1.0
20,0,reach,0,0,21,0.0,2,2,12,base_yaw,rad_per_s,0.030935028567910194,0.09713598970323822,0.11164802312850952,0.1116480240598321,0.35057479554787274,0.2534388058446345,0.2534388058446345,0.6556635080303392,0.0
20,0,reach,0,0,21,0.0,3,3,0,shoulder_pan,rad_delta,0.12464960664510727,0.012464960664510721,0.16558292508125305,0.16558293160051107,0.01655829316005111,0.004093332495540388,0.004093332495540388,0.0487497123798083,0.0
20,0,reach,0,0,21,0.0,3,3,1,shoulder_lift,rad_delta,0.9717470407485962,0.09717470407485962,0.6305528283119202,0.6305528208613396,0.06305528208613395,-0.03411942198872567,0.03411942198872567,0.020392020053369538,0.0
20,0,reach,0,0,21,0.0,3,3,2,upperarm_roll,rad_delta,0.6853432655334473,0.06853432655334474,0.8734121322631836,0.8540950864553452,0.08540950864553452,0.016875182092189786,0.016875182092189786,0.01710902452864612,0.25
20,0,reach,0,0,21,0.0,3,3,3,elbow_flex,rad_delta,-0.9917693138122559,-0.09917693138122559,-1.0049742460250854,-0.9685924649238586,-0.09685924649238586,0.0023176848888397245,0.0023176848888397245,0.004427934745769489,0.5
20,0,reach,0,0,21,0.0,3,3,4,forearm_roll,rad_delta,-0.9781133532524109,-0.0978113353252411,-0.7594096064567566,-0.7594096213579178,-0.07594096213579178,0.021870373189449316,0.021870373189449316,0.014310161049264932,0.0
20,0,reach,0,0,21,0.0,3,3,5,wrist_flex,rad_delta,-0.9935281276702881,-0.09935281276702881,-1.05752694606781,-0.9966262429952621,-0.09966262429952623,-0.00030981153249741433,0.00030981153249741433,0.000674751400947568,0.75
20,0,reach,0,0,21,0.0,3,3,6,wrist_roll,rad_delta,-0.6145994663238525,-0.06145994663238526,-0.4929937720298767,-0.4929937496781349,-0.049299374967813496,0.01216057166457176,0.01216057166457176,0.06043071903247889,0.0
20,0,reach,0,0,21,0.0,3,3,7,gripper,m_joint_target,0.9958526492118835,0.049875579476356506,0.9895678162574768,0.9750275760889053,0.049250827282667164,-0.0006247521936893416,0.0006247521936893416,0.0005002778394203502,0.25
20,0,reach,0,0,21,0.0,3,3,8,head_pan,rad_delta,0.0,0.0,-2.2696697854485137e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,3,3,9,head_tilt,rad_delta,0.0,0.0,-1.5528828001265538e-08,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,3,3,10,torso_lift,m_delta,0.9920527338981628,0.0992052733898163,1.0506010055541992,0.9784127473831177,0.09784127473831178,-0.0013639986515045222,0.0013639986515045222,0.004317450523376468,0.75
20,0,reach,0,0,21,0.0,3,3,11,base_forward,m_per_s,0.9921974539756775,0.9921974539756775,1.0047367811203003,0.9516574442386627,0.9516574442386627,-0.04054000973701477,0.04054000973701477,0.07765620631269193,0.5
20,0,reach,0,0,21,0.0,3,3,12,base_yaw,rad_per_s,0.2737441062927246,0.8595564937591553,0.2597859799861908,0.259785957634449,0.8157279069721699,-0.043828586786985424,0.043828586786985424,1.0529073074372581,0.0
20,0,reach,0,0,21,0.0,4,4,0,shoulder_pan,rad_delta,0.37299680709838867,0.037299680709838856,0.29360878467559814,0.29360878840088844,0.029360878840088842,-0.007938801869750014,0.007938801869750014,0.025189364024786238,0.0
20,0,reach,0,0,21,0.0,4,4,1,shoulder_lift,rad_delta,0.9696090221405029,0.09696090221405029,0.4737913906574249,0.4737914055585861,0.04737914055585861,-0.049581761658191684,0.049581761658191684,0.010788127246121326,0.0
20,0,reach,0,0,21,0.0,4,4,2,upperarm_roll,rad_delta,0.8963797688484192,0.08963797688484193,0.9766209125518799,0.9528186768293381,0.09528186768293381,0.005643890798091883,0.005643890798091883,0.0032806325943016993,0.25
20,0,reach,0,0,21,0.0,4,4,3,elbow_flex,rad_delta,-0.993065357208252,-0.0993065357208252,-0.9780775904655457,-0.964355006814003,-0.0964355006814003,0.002871035039424902,0.002871035039424902,0.004622933261333426,0.5
20,0,reach,0,0,21,0.0,4,4,4,forearm_roll,rad_delta,-0.9610038995742798,-0.09610038995742798,-0.6890828609466553,-0.6890828311443329,-0.0689082831144333,0.02719210684299468,0.02719210684299468,0.022204033587250906,0.0
20,0,reach,0,0,21,0.0,4,4,5,wrist_flex,rad_delta,-0.9933643341064453,-0.09933643341064453,-1.066384196281433,-0.9999527782201767,-0.09999527782201768,-0.0006588444113731495,0.0006588444113731495,9.444355964657869e-06,0.75
20,0,reach,0,0,21,0.0,4,4,6,wrist_roll,rad_delta,-0.4274919629096985,-0.04274919629096985,-0.7517696022987366,-0.7517695873975754,-0.07517695873975755,-0.0324277624487877,0.0324277624487877,0.014380919095637481,0.0
20,0,reach,0,0,21,0.0,4,4,7,gripper,m_joint_target,0.9954458475112915,0.049863375425338745,0.9858422875404358,0.9786717444658279,0.049360152333974845,-0.0005032230913638996,0.0005032230913638996,0.0004506356846012972,0.25
20,0,reach,0,0,21,0.0,4,4,8,head_pan,rad_delta,0.0,0.0,-2.627229989116131e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,4,4,9,head_tilt,rad_delta,0.0,0.0,-6.689303333473617e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,4,4,10,torso_lift,m_delta,0.9914351105690002,0.09914351105690003,1.0639163255691528,0.9842966645956039,0.09842966645956042,-0.0007138445973396135,0.0007138445973396135,0.003140667080879206,0.75
20,0,reach,0,0,21,0.0,4,4,11,base_forward,m_per_s,0.9932870864868164,0.9932870864868164,0.9890412092208862,0.9528027921915054,0.9528027921915054,-0.040484294295310974,0.040484294295310974,0.05716990666159026,0.5
20,0,reach,0,0,21,0.0,4,4,12,base_yaw,rad_per_s,0.03782219812273979,0.11876170210540282,0.2893756031990051,0.2893755864351988,0.908639341406524,0.7898776393011212,0.7898776393011212,0.5516087876503855,0.0
20,0,reach,0,0,21,0.0,5,5,0,shoulder_pan,rad_delta,-0.0890088751912117,-0.008900887519121173,0.18752321600914001,0.1875232276506722,0.01875232276506722,0.027653210284188393,0.027653210284188393,0.02268151891185961,0.0
20,0,reach,0,0,21,0.0,5,5,1,shoulder_lift,rad_delta,0.8932052254676819,0.0893205225467682,0.35789477825164795,0.3578947754576802,0.03578947754576803,-0.05353104500100017,0.05353104500100017,0.02748534344568006,0.0
20,0,reach,0,0,21,0.0,5,5,2,upperarm_roll,rad_delta,0.9253932237625122,0.09253932237625123,0.9862732887268066,0.9499641954898834,0.09499641954898835,0.0024570971727371216,0.0024570971727371216,0.009314146518424245,0.5
20,0,reach,0,0,21,0.0,5,5,3,elbow_flex,rad_delta,-0.9938734173774719,-0.0993873417377472,-0.9775294661521912,-0.9555844962596893,-0.09555844962596893,0.0038288921117782676,0.0038288921117782676,0.00542455969105154,0.5
20,0,reach,0,0,21,0.0,5,5,4,forearm_roll,rad_delta,-0.9513350129127502,-0.09513350129127503,-0.6549820899963379,-0.6549820825457573,-0.06549820825457572,0.029635293036699303,0.029635293036699303,0.02447530522841584,0.0
20,0,reach,0,0,21,0.0,5,5,5,wrist_flex,rad_delta,-0.9935739040374756,-0.09935739040374757,-1.0536370277404785,-0.9994264990091324,-0.09994264990091326,-0.0005852594971656883,0.0005852594971656883,0.00011470019817352156,0.75
20,0,reach,0,0,21,0.0,5,5,6,wrist_roll,rad_delta,-0.7348120808601379,-0.0734812080860138,-0.7417392134666443,-0.7417392134666443,-0.07417392134666442,-0.0006927132606506237,0.0006927132606506237,0.019413111064801692,0.0
20,0,reach,0,0,21,0.0,5,5,7,gripper,m_joint_target,0.9950172901153564,0.049850518703460696,0.9919202923774719,0.9840108156204224,0.04952032446861267,-0.00033019423484802884,0.00033019423484802884,0.0004554395076474977,0.25
20,0,reach,0,0,21,0.0,5,5,8,head_pan,rad_delta,0.0,0.0,3.2722793363859637e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,5,5,9,head_tilt,rad_delta,0.0,0.0,-9.810865009285408e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,5,5,10,torso_lift,m_delta,0.9906234741210938,0.09906234741210937,1.0433505773544312,0.9842961728572845,0.09842961728572847,-0.0006327301263809038,0.0006327301263809038,0.002744576636495693,0.5
20,0,reach,0,0,21,0.0,5,5,11,base_forward,m_per_s,0.993681013584137,0.993681013584137,0.947228193283081,0.9330223947763443,0.9330223947763443,-0.060658618807792664,0.060658618807792664,0.06757054066581872,0.25
20,0,reach,0,0,21,0.0,5,5,12,base_yaw,rad_per_s,0.11230149865150452,0.3526267057657244,0.3264828622341156,0.3264828585088253,1.0251561757177114,0.672529469951987,0.672529469951987,0.5440547462480848,0.0
20,0,reach,0,0,21,0.0,6,6,0,shoulder_pan,rad_delta,0.41506898403167725,0.041506898403167736,0.288697212934494,0.28869718784699216,0.028869718784699225,-0.012637179618468511,0.012637179618468511,0.0246052004002078,0.0
20,0,reach,0,0,21,0.0,6,6,1,shoulder_lift,rad_delta,0.7263299822807312,0.07263299822807312,0.38533541560173035,0.3853354211896658,0.03853354211896658,-0.03409945610910654,0.03409945610910654,0.029201735149920353,0.0
20,0,reach,0,0,21,0.0,6,6,2,upperarm_roll,rad_delta,0.967697024345398,0.0967697024345398,0.9655104875564575,0.942035898566246,0.09420358985662461,-0.002566112577915197,0.002566112577915197,0.005487856959355937,0.25
20,0,reach,0,0,21,0.0,6,6,3,elbow_flex,rad_delta,-0.9944215416908264,-0.09944215416908264,-0.9686372876167297,-0.9572670310735703,-0.09572670310735702,0.0037154510617256192,0.0037154510617256192,0.005154602911805636,0.5
20,0,reach,0,0,21,0.0,6,6,4,forearm_roll,rad_delta,-0.9275025725364685,-0.09275025725364686,-0.587141215801239,-0.5871412083506584,-0.05871412083506584,0.03403613641858102,0.03403613641858102,0.03110687441276117,0.0
20,0,reach,0,0,21,0.0,6,6,5,wrist_flex,rad_delta,-0.9937507510185242,-0.09937507510185242,-1.0579755306243896,-0.9992634654045105,-0.09992634654045106,-0.0005512714385986356,0.0005512714385986356,0.00014730691909790178,0.75
20,0,reach,0,0,21,0.0,6,6,6,wrist_roll,rad_delta,-0.7033612728118896,-0.07033612728118897,-0.6810038089752197,-0.6810037735849619,-0.0681003773584962,0.0022357499226927785,0.0022357499226927785,0.038286403756991334,0.0
20,0,reach,0,0,21,0.0,6,6,7,gripper,m_joint_target,0.9948664903640747,0.04984599471092224,0.9756171107292175,0.9684262424707413,0.04905278727412224,-0.000793207436800003,0.000793207436800003,0.0006347285451372548,0.25
20,0,reach,0,0,21,0.0,6,6,8,head_pan,rad_delta,0.0,0.0,7.080963371208782e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,6,6,9,head_tilt,rad_delta,0.0,0.0,-3.4925415892672618e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,6,6,10,torso_lift,m_delta,0.9911141991615295,0.09911141991615297,0.8087111115455627,0.7420712481252849,0.0742071248125285,-0.024904295103624463,0.024904295103624463,0.04806861850065869,0.5
20,0,reach,0,0,21,0.0,6,6,11,base_forward,m_per_s,0.9931713938713074,0.9931713938713074,1.0093257427215576,0.9552929699420929,0.9552929699420929,-0.03787842392921448,0.03787842392921448,0.0698736271146,0.5
20,0,reach,0,0,21,0.0,6,6,12,base_yaw,rad_per_s,0.12181457132101059,0.38249775394797325,0.2600165605545044,0.2600165605545044,0.8164520001411439,0.4339542461931707,0.4339542461931707,0.5367374989999355,0.0
20,0,reach,0,0,21,0.0,7,7,0,shoulder_pan,rad_delta,0.5800353288650513,0.058003532886505144,0.2078022062778473,0.20780221256427467,0.02078022125642746,-0.03722331163007768,0.03722331163007768,0.01638075879343838,0.0
20,0,reach,0,0,21,0.0,7,7,1,shoulder_lift,rad_delta,0.4602201581001282,0.046022015810012806,0.34043413400650024,0.34043414890766144,0.03404341489076615,-0.011978600919246657,0.011978600919246657,0.04018776502514625,0.0
20,0,reach,0,0,21,0.0,7,7,2,upperarm_roll,rad_delta,0.9870272278785706,0.09870272278785705,0.9445140361785889,0.9117040783166885,0.09117040783166885,-0.007532314956188196,0.007532314956188196,0.013390336148600268,0.5
20,0,reach,0,0,21,0.0,7,7,3,elbow_flex,rad_delta,-0.994235098361969,-0.09942350983619691,-0.9752379655838013,-0.9538474678993225,-0.09538474678993225,0.0040387630462646595,0.0040387630462646595,0.005766025616403829,0.5
20,0,reach,0,0,21,0.0,7,7,4,forearm_roll,rad_delta,-0.8941362500190735,-0.08941362500190736,-0.6576308608055115,-0.6576308459043503,-0.06576308459043503,0.023650540411472326,0.023650540411472326,0.02537574701459799,0.0
20,0,reach,0,0,21,0.0,7,7,5,wrist_flex,rad_delta,-0.9935237765312195,-0.09935237765312195,-1.0498183965682983,-0.9993879497051239,-0.0999387949705124,-0.000586417317390453,0.000586417317390453,0.00012241005897521695,0.75
20,0,reach,0,0,21,0.0,7,7,6,wrist_roll,rad_delta,-0.645834743976593,-0.0645834743976593,-0.6453897953033447,-0.6453897431492805,-0.06453897431492805,4.45000827312414e-05,4.45000827312414e-05,0.05445585002908597,0.0
20,0,reach,0,0,21,0.0,7,7,7,gripper,m_joint_target,0.9952006340026855,0.04985601902008057,0.967955470085144,0.9619341343641281,0.04885802403092385,-0.0009979949891567239,0.0009979949891567239,0.0010248219192113648,0.25
20,0,reach,0,0,21,0.0,7,7,8,head_pan,rad_delta,0.0,0.0,4.034824918619506e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,7,7,9,head_tilt,rad_delta,0.0,0.0,-6.559088383539802e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,7,7,10,torso_lift,m_delta,0.9911745190620422,0.09911745190620422,0.6228790283203125,0.5599667727947235,0.05599667727947236,-0.04312077462673186,0.04312077462673186,0.08366343394848516,0.5
20,0,reach,0,0,21,0.0,7,7,11,base_forward,m_per_s,0.9932126402854919,0.9932126402854919,1.0202925205230713,0.9694764018058777,0.9694764018058777,-0.023736238479614258,0.023736238479614258,0.06104719638824463,0.75
20,0,reach,0,0,21,0.0,7,7,12,base_yaw,rad_per_s,0.28745484352111816,0.9026082086563112,0.18952597677707672,0.18952597212046385,0.5951115524582564,-0.3074966561980548,0.3074966561980548,0.7010624125803164,0.0
20,0,reach,0,0,21,0.0,8,8,0,shoulder_pan,rad_delta,0.6376177072525024,0.06376177072525024,0.04050811380147934,0.040508111007511616,0.004050811100751162,-0.059710959624499085,0.059710959624499085,0.03308845871381772,0.0
20,0,reach,0,0,21,0.0,8,8,1,shoulder_lift,rad_delta,-0.24782128632068634,-0.024782128632068634,0.5657539367675781,0.5657539367675781,0.05657539367675781,0.08135752230882645,0.08135752230882645,0.019564871294062834,0.0
20,0,reach,0,0,21,0.0,8,8,2,upperarm_roll,rad_delta,0.9916366934776306,0.09916366934776308,0.8872414827346802,0.8872414529323578,0.08872414529323577,-0.010439524054527305,0.010439524054527305,0.013059581179571926,0.0
20,0,reach,0,0,21,0.0,8,8,3,elbow_flex,rad_delta,-0.995841920375824,-0.0995841920375824,-0.9900904893875122,-0.9693694114685059,-0.09693694114685059,0.0026472508907318115,0.0026472508907318115,0.004693216339495916,0.5
20,0,reach,0,0,21,0.0,8,8,4,forearm_roll,rad_delta,-0.8860214948654175,-0.08860214948654176,-0.7617277503013611,-0.7617277204990387,-0.07617277204990387,0.012429377436637884,0.012429377436637884,0.006710301404740423,0.0
20,0,reach,0,0,21,0.0,8,8,5,wrist_flex,rad_delta,-0.9926326870918274,-0.09926326870918274,-1.0497703552246094,-0.9930279403924942,-0.09930279403924944,-3.9525330066694786e-05,3.9525330066694786e-05,0.001394411921501158,0.75
20,0,reach,0,0,21,0.0,8,8,6,wrist_roll,rad_delta,-0.762610673904419,-0.0762610673904419,-0.7079355716705322,-0.7079355902969837,-0.07079355902969837,0.005467508360743528,0.005467508360743528,0.03961645404372517,0.0
20,0,reach,0,0,21,0.0,8,8,7,gripper,m_joint_target,0.9951790571212769,0.04985537171363831,0.9630699753761292,0.9575780630111694,0.04872734189033509,-0.0011280298233032199,0.0011280298233032199,0.0012653096714724396,0.25
20,0,reach,0,0,21,0.0,8,8,8,head_pan,rad_delta,0.0,0.0,7.775105892449119e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,8,8,9,head_tilt,rad_delta,0.0,0.0,-2.0022314917156336e-09,0.0,0.0,0.0,0.0,0.0,0.0
20,0,reach,0,0,21,0.0,8,8,10,torso_lift,m_delta,0.9933368563652039,0.0993336856365204,0.5166184902191162,0.46664246916770935,0.04666424691677094,-0.05266943871974945,0.05266943871974945,0.09694139840362433,0.5
20,0,reach,0,0,21,0.0,8,8,11,base_forward,m_per_s,0.9928917288780212,0.9928917288780212,1.0554141998291016,0.991464838385582,0.991464838385582,-0.00142689049243927,0.00142689049243927,0.01707032322883606,0.75
20,0,reach,0,0,21,0.0,8,8,12,base_yaw,rad_per_s,0.3236931562423706,1.016396510601044,0.025390781462192535,0.025390777736902237,0.07972704209387305,-0.9366694685071709,0.9366694685071709,1.0762922653642144,0.0
20,0,reach,0,0,21,0.0,9,9,0,shoulder_pan,rad_delta,0.3209267258644104,0.03209267258644105,0.09655744582414627,0.09655746072530746,0.009655746072530749,-0.022436926513910303,0.022436926513910303,0.04993141030715524,0.0
20,0,reach,0,0,21,0.0,9,9,1,shoulder_lift,rad_delta,-0.08162496984004974,-0.00816249698400498,0.6356760263442993,0.6356760561466217,0.06356760561466218,0.07173010259866716,0.07173010259866716,0.018850015998330756,0.0
20,0,reach,0,0,21,0.0,9,9,2,upperarm_roll,rad_delta,0.9899076819419861,0.09899076819419861,0.9632580876350403,0.9148380160331726,0.09148380160331726,-0.007506966590881348,0.007506966590881348,0.009070959326888865,0.25
20,0,reach,0,0,21,0.0,9,9,3,elbow_flex,rad_delta,-0.9962362051010132,-0.09962362051010132,-0.9676143527030945,-0.9599099159240723,-0.09599099159240723,0.0036326289176940862,0.0036326289176940862,0.004983697402654441,0.25
20,0,reach,0,0,21,0.0,9,9,4,forearm_roll,rad_delta,-0.709856390953064,-0.0709856390953064,-0.8372223377227783,-0.8372223228216171,-0.08372223228216172,-0.012736593186855313,0.012736593186855313,0.006038739178735377,0.0
20,0,reach,0,0,21,0.0,9,9,5,wrist_flex,rad_delta,-0.9928469657897949,-0.0992846965789795,-1.0435656309127808,-0.9886398762464523,-0.09886398762464524,0.00042070895433425626,0.00042070895433425626,0.0022720247507095337,0.75
20,0,reach,0,0,21,0.0,9,9,6,wrist_roll,rad_delta,-0.7927222847938538,-0.07927222847938538,-0.6907533407211304,-0.6907533220946789,-0.06907533220946789,0.010196896269917488,0.010196896269917488,0.04253470761412895,0.0
20,0,reach,0,0,21,0.0,9,9,7,gripper,m_joint_target,0.9947139620780945,0.049841418862342834,0.9526214599609375,0.9526214450597763,0.048578643351793294,-0.0012627755105495408,0.0012627755105495408,0.0010249427084784055,0.0
